,nct_id,smiless_first,block_desc,PCA1,PCA2
133,NCT02189343,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,others,-1.0706663976917161,0.8565290614636054
134,NCT02192697,CCC1=C(O[C@@H]2CCN(C2)C(=O)C=C)N=C(NC2=CC=C(C=C2)N2CCC(CC2)N2CCN(C)CC2)C(=N1)C(N)=O,others,-0.3434526843567326,0.8955900630936998
135,NCT02193490,CC1=CC(O)=CC(C)=C1Cl,Diseases of the eye and adnexia,-1.1191640773455704,-1.086234304785475
136,NCT02194374,ClCCN(CCCl)P1(=O)NCCCO1,others,-1.098500051706053,-1.981432611503475
137,NCT02195869,NC1=NC=NC2=C1C(=NN2[C@@H]1CCCN(C1)C(=O)C=C)C1=CC=C(OC2=CC=CC=C2)C=C1,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,-0.15042436558774777,0.3104148982367941
138,NCT02195973,[H][C@]1(C)CN(C[C@@]([H])(C)O1)C1=CC=C(NC(=O)C2=CC=CC(=C2C)C2=CC=C(OC(F)(F)F)C=C2)C=N1,Diseases of the nervous system,-1.0109676125214286,0.20589956637786505
139,NCT02199223,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,"Endocrine, nutritional and metabolic diseases",-1.6616107335213293,-0.4340238119257207
140,NCT02200848,NC1=NC=NC2=C1C(=NN2[C@@H]1CCCN(C1)C(=O)C=C)C1=CC=C(OC2=CC=CC=C2)C=C1,others,-0.15042436558774777,0.3104148982367941
141,NCT02202993,COCC(=O)O[C@]1(CCN(C)CCCC2=NC3=CC=CC=C3N2)CCC2=C(C=CC(F)=C2)[C@@H]1C(C)C,Diseases of the skin and subcutaneous tissue,-1.125578991720339,1.0064567460790594
142,NCT02205398,CNC(=O)C1=CC=C(C=C1F)C1=NN2C(CC3=CC=C4N=CC=CC4=C3)=CN=C2N=C1,Neoplasms,-1.1537100574224641,0.015766878424834645
143,NCT02205554,COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C,Diseases of the genitourinary system,-0.5847738281051408,0.39786948521144816
144,NCT02206100,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Factors influencing health status and contact with health services,5.463519278873624,-0.21983167166465592
145,NCT02209506,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Other,5.463519278873624,-0.21983167166465592
146,NCT02210182,NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,Neoplasms,-0.9963429913360303,-0.8761366300857082
147,NCT02210663,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1,Other,-0.9095962709357585,0.1512250447309308
148,NCT02212067,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CC[C@@H](NC(=O)CCCCCCCCCCCCCCCCC(O)=O)C(O)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)CC1=CNC=N1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(O)=O,"Endocrine, nutritional and metabolic diseases",-0.6421106740881106,1.093145162757352
149,NCT02212561,FC(F)(F)C1=CC(=CC(=C1)C1=NN(\C=C/C(=O)NNC2=NC=CN=C2)C=N1)C(F)(F)F,others,-1.2557696095099056,-0.5476371471772744
150,NCT02214147,ClCCN(CCCl)P1(=O)NCCCO1,Other,-1.098500051706053,-1.981432611503475
151,NCT02219516,CC(C)(SC1=CC=NC=C1C1=C2C=CC=CC2=C(C=C1)C#N)C(O)=O,Diseases of the musculoskeletal system and connective tissue,-0.03317176379183069,-0.33472670699762563
152,NCT02219737,N[C@@H](CCCNC(N)=N)C(O)=O,"Injury, poisoning and certain other consequences of external causes",-1.1721690204145794,-1.3030337442824906
153,NCT02219789,ClCCN(CCCl)P1(=O)NCCCO1,Factors influencing health status and contact with health services,-1.098500051706053,-1.981432611503475
154,NCT02221765,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,"Endocrine, nutritional and metabolic diseases",5.463519278873624,-0.21983167166465592
155,NCT02222441,CC(=O)C1=C(C)C2=CN=C(NC3=NC=C(C=C3)N3CCNCC3)N=C2N(C2CCCC2)C1=O,Factors influencing health status and contact with health services,-0.5442417942643557,0.5181802199246731
156,NCT02224599,ClCCN(CCCl)P1(=O)NCCCO1,Certain infectious and parasitic diseases,-1.098500051706053,-1.981432611503475
157,NCT02225574,CN1C=NC2=C(F)C(NC3=CC=C(Br)C=C3F)=C(C=C12)C(=O)NOCCO,others,-1.0215913594369155,-0.14579327422544014
158,NCT02227329,NCCO.CCCCCCCC\C=C/CCCCCCCC(O)=O,"Injury, poisoning and certain other consequences of external causes",-1.272523345155174,-0.8569675676453768
159,NCT02229981,ClC1=CC=C(C=C1)C12CC3CC(CC(C3)(C1)C(=O)NCC1=CC=NC=C1)C2,"Injury, poisoning and certain other consequences of external causes",-1.233697381408799,0.09501913004625358
160,NCT02231658,CN(C)C(=N)NC(N)=N,Certain conditions originating in the perinatal period,-1.2260382379337513,-1.4162108048163222
161,NCT02232152,OC(=O)CCCCC(CCSCC1=CC=CC=C1)SCC1=CC=CC=C1,Neoplasms,-0.7627679569960001,-0.5919066545294669
162,NCT02238717,NCC1(CC(O)=O)CCCCC1,Factors influencing health status and contact with health services,-0.8407132840034549,-0.8771576428968704
163,NCT02240212,CN1N=CC(Cl)=C1C1=C(Cl)SC(=C1)C(=O)N[C@H](CN)CC1=CC=CC(F)=C1,Neoplasms,-0.7687843290652265,-0.22597010532535472
164,NCT02240355,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the nervous system,5.463519278873624,-0.21983167166465592
165,NCT02242032,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the eye and adnexia,5.463519278873624,-0.21983167166465592
166,NCT02242045,[H][C@@](CC)(NC1=NC=NC2=C1N=CN2)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1,others,-0.7434542924011674,-0.18403329253269252
167,NCT02243436,N[C@@H](CCCNC(N)=N)C(O)=O,"Injury, poisoning and certain other consequences of external causes",-1.1721690204145794,-1.3030337442824906
168,NCT02244502,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,Neoplasms,-1.0097449145204347,2.6299997068830887
169,NCT02245204,O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\C2=CC(O)=C(O)C=C2)[C@@H]1O)C(O)=O,Other,-1.1580310920054773,0.21114720669786677
170,NCT02249871,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CC[C@@H](NC(=O)CCCCCCCCCCCCCCCCC(O)=O)C(O)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)CC1=CNC=N1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(O)=O,"Endocrine, nutritional and metabolic diseases",-0.6421106740881106,1.093145162757352
171,NCT02250300,[H][C@@](CC(C)C)(N=C(O)CN=C(O)C1=C(Cl)C=CC(Cl)=C1)B(O)O,Other,-0.9976883257949403,-0.7912755110164102
172,NCT02253212,N[C@@H](CCCNC(N)=N)C(O)=O,others,-1.1721690204145794,-1.3030337442824906
173,NCT02253277,CC1=CN(C=N1)C1=CC(NC(=O)C2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)=CC(=C1)C(F)(F)F,others,-1.350294242686441,-0.11100013815552967
174,NCT02254161,CC1=CC(O)=CC(C)=C1Cl,Factors influencing health status and contact with health services,-1.1191640773455704,-1.086234304785475
175,NCT02255162,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,others,0.014733062800756208,0.3566230614518384
176,NCT02255461,CC(=O)C1=C(C)C2=CN=C(NC3=NC=C(C=C3)N3CCNCC3)N=C2N(C2CCCC2)C1=O,Diseases of the digestive system,-0.5442417942643557,0.5181802199246731
177,NCT02257177,OC[C@H]1O[C@@H](S[C@@H]2O[C@H](CO)[C@H](O)[C@@H]([C@H]2O)N2C=C(N=N2)C2=CC=CC(F)=C2)[C@H](O)[C@H]([C@H]1O)N1C=C(N=N1)C1=CC(F)=CC=C1,Diseases of the respiratory system,-0.6074044680455991,-0.2846624603202983
178,NCT02260492,OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1,Diseases of the respiratory system,-0.5817442724116977,-0.22842356179776607
179,NCT02262689,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the respiratory system,5.463519278873624,-0.21983167166465592
180,NCT02265367,CCN(CC)C(=O)[C@]1(C[C@H]1CN)C1=CC=CC=C1,Factors influencing health status and contact with health services,-0.641787412568076,0.1783922486549424
181,NCT02267655,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1NC=NC2=O,Diseases of the circulatory system,-0.9024251279122274,-0.6209023375913385
182,NCT02267707,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C,Neoplasms,-1.0227509021971464,1.663304147003489
183,NCT02268851,NC1=NC=NC2=C1C(=NN2[C@@H]1CCCN(C1)C(=O)C=C)C1=CC=C(OC2=CC=CC=C2)C=C1,"Injury, poisoning and certain other consequences of external causes",-0.15042436558774777,0.3104148982367941
184,NCT02269085,NC1=NC=NC2=C1C(=NN2[C@@H]1CCCN(C1)C(=O)C=C)C1=CC=C(OC2=CC=CC=C2)C=C1,"Injury, poisoning and certain other consequences of external causes",-0.15042436558774777,0.3104148982367941
185,NCT02269566,O,Diseases of the respiratory system,-0.9194225333551046,-1.574150336602472
186,NCT02275039,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,Other,-0.7379819392185127,-0.3078814893030372
187,NCT02275065,OC1=C2N(C[C@H]3O[C@@H]4CC[C@@H](C4)N3C2=O)C=C(C(=O)NCC2=C(F)C=C(F)C=C2F)C1=O,Certain infectious and parasitic diseases,-0.7102557267822522,0.0021016445159234344
188,NCT02275286,[H][C@@]12[C@@H]3SC[C@]4(NCCC5=C4C=C(OC)C(O)=C5)C(=O)OC[C@H](N1[C@@H](O)[C@@H]1CC4=CC(C)=C(OC)C(O)=C4[C@H]2N1C)C1=C2OCOC2=C(C)C(OC(C)=O)=C31,Neoplasms,-0.7764360537913214,1.4374429652815988
189,NCT02275416,COC1=CC=CC=C1OCC(O)CO,Neoplasms,-1.054216369172133,-0.0445072296300479
190,NCT02277197,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O,Neoplasms,-1.0624285315788264,0.5258251013530412
191,NCT02283372,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C,Neoplasms,-1.0227509021971464,1.663304147003489
192,NCT02288208,CC[C@H](NC(=O)[C@H](C)NC)C(=O)N1C[C@@H](O)C[C@H]1CC1=C(NC2=CC(F)=CC=C12)C1=C(C[C@@H]2C[C@H](O)CN2C(=O)[C@H](CC)NC(=O)[C@H](C)NC)C2=CC=C(F)C=C2N1,Certain infectious and parasitic diseases,-0.768772385709952,0.7112531092314146
193,NCT02288507,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,Certain conditions originating in the perinatal period,-1.628375659939232,-0.49884344537761477
194,NCT02289222,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,others,-1.0706663976917161,0.8565290614636054
195,NCT02289495,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Factors influencing health status and contact with health services,5.463519278873624,-0.21983167166465592
196,NCT02290340,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the respiratory system,5.463519278873624,-0.21983167166465592
197,NCT02291133,C[C@@H](O)[C@H](NC(=O)[C@@H](C)[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)C1=C(C)C(N)=NC(=N1)[C@H](CC(N)=O)NC[C@H](N)C(N)=O)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)C1=CN=CN1)C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCC[S+](C)C,Neoplasms,-1.0893148236844288,0.2914596751431803
198,NCT02292173,CN1C(=O)C(C)=C2N(C(=O)N(C3CC3)C(=O)C2=C1NC1=CC=C(I)C=C1F)C1=CC(NC(C)=O)=CC=C1,Certain conditions originating in the perinatal period,-0.1629633019443199,0.39683478498183417
199,NCT02292550,CN(C)C(=O)C1=CC2=CN=C(NC3=CC=C(C=N3)N3CCNCC3)N=C2N1C1CCCC1,others,-0.5542046694665503,0.24401044241931902
200,NCT02296242,[H]N([C@H](CO)C1=CC(Cl)=CC=C1)C(=O)C1=CC(=CN1[H])C1=CC(=NC=C1Cl)N([H])C(C)C,others,-1.2176372057239386,0.025689280147469594
201,NCT02297594,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",5.463519278873624,-0.21983167166465592
202,NCT02299505,CC(C)OC1=C(NC2=NC=C(Cl)C(N2)=NC2=CC=CC=C2S(=O)(=O)C(C)C)C=C(C)C(=C1)C1CCNCC1,others,-0.8306969502130581,0.2738782362636044
203,NCT02299518,OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",-1.0639170094557524,-0.7498612191282966
204,NCT02300298,COC(=O)C1=CC=C2C(NC(=O)\C2=C(/NC2=CC=C(C=C2)N(C)C(=O)CN2CCN(C)CC2)C2=CC=CC=C2)=C1,Neoplasms,-0.3059180076055029,1.018367090978273
205,NCT02300610,CNC(=O)C1=C(F)C=C(C=C1)N1C(=S)N(C(=O)C1(C)C)C1=CC=C(C#N)C(=C1)C(F)(F)F,Neoplasms,-0.17425997948291258,0.11791822101175722
206,NCT02300727,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,Diseases of the respiratory system,-1.207101522819879,0.02271748449688847
207,NCT02301104,ClC1=C(CN2CCCC2=N)NC(=O)NC1=O,Other,-0.39257192503243044,-0.703470466422008
208,NCT02305563,ClCCN(CCCl)P1(=O)NCCCO1,others,-1.098500051706053,-1.981432611503475
209,NCT02306291,OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O,others,-1.0639170094557524,-0.7498612191282966
210,NCT02309580,NC1=NC=NC2=C1C(=NN2[C@@H]1CCCN(C1)C(=O)C=C)C1=CC=C(OC2=CC=CC=C2)C=C1,"Injury, poisoning and certain other consequences of external causes",-0.15042436558774777,0.3104148982367941
211,NCT02312102,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,Neoplasms,0.014733062800756208,0.3566230614518384
212,NCT02312661,CSCC[C@H](N)C(O)=O,Other,-1.0874016985677042,-1.0708973017397303
213,NCT02314299,CC1=CC(O)=CC(C)=C1C[C@H](NC(=O)[C@H](N)CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,"Endocrine, nutritional and metabolic diseases",-0.6514824864521986,-0.24748770404740628
214,NCT02315703,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Factors influencing health status and contact with health services,5.463519278873624,-0.21983167166465592
215,NCT02316028,CN(C)\N=N\C1=C(N=CN1)C(N)=O,Factors influencing health status and contact with health services,-1.2355251288909848,-0.8759251075526439
216,NCT02323906,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,Neoplasms,-1.628375659939232,-0.49884344537761477
217,NCT02324673,CCCCCC1=CC(O)=C([C@@H]2C=C(C)CC[C@H]2C(C)=C)C(O)=C1,Diseases of the nervous system,-0.8415918187682293,0.06859879813193893
218,NCT02325401,CSCC[C@H](N)C(O)=O,others,-1.0874016985677042,-1.0708973017397303
219,NCT02329847,NC1=NC=NC2=C1C(=NN2[C@@H]1CCCN(C1)C(=O)C=C)C1=CC=C(OC2=CC=CC=C2)C=C1,"Endocrine, nutritional and metabolic diseases",-0.15042436558774777,0.3104148982367941
220,NCT02332798,CC(C)S(=O)(=O)N[C@H]1COC[C@H]1OC1=CC=C(C=C1)C1=CC=C(S1)C#N,Mental and behavioural disorders,-0.4718616475478933,-0.4019904493650915
221,NCT02336048,OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl,others,-1.193397168390926,-1.0420403764872617
222,NCT02337543,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the musculoskeletal system and connective tissue,5.463519278873624,-0.21983167166465592
223,NCT02339168,CNC(=O)C1=C(F)C=C(C=C1)N1C(=S)N(C(=O)C1(C)C)C1=CC=C(C#N)C(=C1)C(F)(F)F,others,-0.17425997948291258,0.11791822101175722
224,NCT02339207,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Certain infectious and parasitic diseases,5.463519278873624,-0.21983167166465592
225,NCT02339324,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,Neoplasms,-1.628375659939232,-0.49884344537761477
226,NCT02349009,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the skin and subcutaneous tissue,5.463519278873624,-0.21983167166465592
227,NCT02350725,CCOC(=O)OC[C@H]1O[C@@H](OC2=NN(C(C)C)C(C)=C2CC2=CC=C(OC(C)C)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,Diseases of the circulatory system,-1.027115401741582,0.10742541719952273
228,NCT02354131,NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,Neoplasms,-0.3987405730729487,-0.26837338102059854
229,NCT02354690,CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C(F)C=C1,Neoplasms,-1.4277519276726163,-0.2802378557382866
230,NCT02354937,C[C@H]1CO[C@@H]2CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C(O)=C3C(=O)N12,Factors influencing health status and contact with health services,-0.42006412359998113,0.08078045940857058
231,NCT02356289,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Factors influencing health status and contact with health services,5.463519278873624,-0.21983167166465592
232,NCT02359058,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,Neoplasms,-0.7379819392185127,-0.3078814893030372
233,NCT02360657,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the nervous system,5.463519278873624,-0.21983167166465592
234,NCT02363855,C[C@@H](CN1C=CC(=N1)C1=CC=C(C#N)C(Cl)=C1)NC(=O)C1=NNC(=C1)C(C)O,Certain infectious and parasitic diseases,-0.33699236837861263,-0.3971039397021507
235,NCT02365532,FC(F)(F)OC1=CC=C(C=C1)C1=CC=C2OCCN(CC3=NC=CC=N3)C(=O)C2=C1,Diseases of the circulatory system,-0.4562474265364025,-0.16251168947358205
236,NCT02367183,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the digestive system,5.463519278873624,-0.21983167166465592
237,NCT02369523,O=[Zn],Diseases of the genitourinary system,-1.042586377519909,-1.5007353097040734
238,NCT02370680,CC(=O)OC1=CC=CC=C1C(O)=O,Certain infectious and parasitic diseases,-1.0172985751441477,-0.11077650947797421
239,NCT02370888,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,others,0.014733062800756208,0.3566230614518384
240,NCT02372240,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,others,-1.0706663976917161,0.8565290614636054
241,NCT02373072,COC1=CC(=CC(OC)=C1OC)C(=O)NCC1=CC=C(OCCN(C)C)C=C1,"Endocrine, nutritional and metabolic diseases",-1.2575529751766157,0.09123384675158482
242,NCT02374047,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,"Endocrine, nutritional and metabolic diseases",5.463519278873624,-0.21983167166465592
243,NCT02377895,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the respiratory system,5.463519278873624,-0.21983167166465592
244,NCT02379195,ClCCN(CCCl)P1(=O)NCCCO1,Neoplasms,-1.098500051706053,-1.981432611503475
245,NCT02379247,[H][C@]1(CCCN1C(O)=NC1=NC(C)=C(S1)C1=CC(=NC=C1)C(C)(C)C(F)(F)F)C(O)=N,others,-0.47335879095033695,-0.15067623602427424
246,NCT02379910,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Diseases of the skin and subcutaneous tissue,5.463519278873624,-0.21983167166465592
247,NCT02381080,NC1=NC=NC2=C1C(=NN2[C@@H]1CCCN(C1)C(=O)C=C)C1=CC=C(OC2=CC=CC=C2)C=C1,others,-0.15042436558774777,0.3104148982367941
248,NCT02382406,N[C@@H](CCCNC(N)=N)C(O)=O,others,-1.1721690204145794,-1.3030337442824906
249,NCT02382666,C[C@@H](OC[C@]1(CC[C@]2(CCC(=O)N2)CN1)C1=CC=CC=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,-0.5224297205946584,0.22205557294082617
250,NCT02383511,CCS(=O)(=O)C1=CC=C2OC(=NC2=C1)C1=CC=C2C=CC=CC2=C1,Diseases of the nervous system,-0.7531522975921442,-0.516460423663158
251,NCT02384746,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]21[H],others,-0.9194050485189921,0.09630476463898632
252,NCT02385669,COC1=CC=CC=C1OCC(O)CO,Neoplasms,-1.054216369172133,-0.0445072296300479
253,NCT02388464,CC1=CC(O)=CC(C)=C1C[C@H](NC(=O)[C@H](N)CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,Diseases of the circulatory system,-0.6514824864521986,-0.24748770404740628
254,NCT02389842,CC(C)N1N=C(C)N=C1C1=CN2CCOC3=CC(=CC=C3C2=N1)C1=CN(N=C1)C(C)(C)C(N)=O,others,-0.647997878253682,0.3428053806225456
255,NCT02392039,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C1=CC=CC=C1,"Injury, poisoning and certain other consequences of external causes",-0.477194188003174,0.49163406845782603
256,NCT02398058,[H][C@@]12[C@@H]3SC[C@]4(NCCC5=C4C=C(OC)C(O)=C5)C(=O)OC[C@H](N1[C@@H](O)[C@@H]1CC4=CC(C)=C(OC)C(O)=C4[C@H]2N1C)C1=C2OCOC2=C(C)C(OC(C)=O)=C31,Neoplasms,-0.7764360537913214,1.4374429652815988
257,NCT02401737,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Certain infectious and parasitic diseases,5.463519278873624,-0.21983167166465592
258,NCT02403271,NC1=NC=NC2=C1C(=NN2[C@@H]1CCCN(C1)C(=O)C=C)C1=CC=C(OC2=CC=CC=C2)C=C1,others,-0.15042436558774777,0.3104148982367941
259,NCT02403648,N[C@@H](CCCNC(N)=N)C(O)=O,"Endocrine, nutritional and metabolic diseases",-1.1721690204145794,-1.3030337442824906
260,NCT02403713,COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1,Diseases of the respiratory system,-1.2005219837423815,-0.23561033144402901
261,NCT02406521,ClCCN(CCCl)P1(=O)NCCCO1,Neoplasms,-1.098500051706053,-1.981432611503475
